B(0.1)	47.9042	6.907544137
B(1)	58.9793	20.88493641
B(5)	70.6963	27.30864831
B(10)	85.2326	27.80003389
S(0.1)	0.4344	0.02051704871
S(1)	3.1463	0.351653501
S(5)	15.6029	1.544710967
S(10)	29.7968	2.44107197
EXACT	292.1351659	9.348616107
