B(0.1)	50.541	5.256888323
B(1)	60.806	14.90071215
B(5)	98.150	24.60491174
B(10)	130.381	37.4199713
S(0.1)	1.286	0.3076577661
S(1)	8.779	5.620136184
S(5)	30.148	2.133258226
S(10)	58.664	2.310939021
EXACT	563.992	10.24201423
