B(0.1)	52.2138	10.63721008
B(1)	58.8693	15.70459082
B(5)	84.6966	23.51020212
B(10)	108.2110	27.06768392
S(0.1)	1.0091	0.09554943718
S(1)	5.1062	0.3245789932
S(5)	24.1876	3.299416385
S(10)	46.0915	2.523076486
EXACT	448.5339301	7.569229458
