B(0.1)	56.633	11.5616945
B(1)	102.644	25.68570224
B(5)	123.392	28.52530339
B(10)	141.102	27.51609991
S(0.1)	1.591	0.04859041518
S(1)	42.387	2.403746811
S(5)	51.491	3.409339759
S(10)	64.096	4.672305787
EXACT	267.2093859	10.48539236
