B(0.1)	50.1687	8.542984054
B(1)	56.9430	18.05766854
B(5)	66.2182	25.31266606
B(10)	76.2258	23.91418734
S(0.1)	0.3650	0.01470415329
S(1)	2.4700	0.2748352113
S(5)	12.3616	1.607963854
S(10)	24.1537	3.152108094
EXACT	279.9462271	3.426943305
